3.01714,42.2187,1
3.07507,42.32689,1
2.81326,42.06672,1
-6.95675,42.03933,1
0.7104,42.45964,1
1.648,42.36619,1
-2.6447,42.97836,1
-2.74226,42.93146,1
-2.74585,42.93408,1
-2.77606,42.94281,1
-2.54357,42.53194,1
-2.54491,42.5326,1
-2.23439,42.9548,1
-2.2353,42.98762,1
-2.42304,42.4565,1
1.5206,42.52541,1
1.4822,42.4467,1
1.53753,42.50716,1
1.5084,42.55248,1
-2.25269,42.86513,1
-2.25244,42.86495,1
-8.74415,42.6843,1
-8.7151,42.7281,1
-8.90192,42.65143,1
-8.8425,42.6753,1
-3.67303,42.36025,1
-3.70244,42.356,1
-3.67463,42.34427,1
-3.66782,42.3611,1
-6.35777,42.02098,1
2.16811,42.23442,1
-2.47415,42.45587,1
-2.41766,42.46868,1
2.74196,42.18172,1
2.59116,42.2174,1
2.51566,42.19301,1
2.97405,42.1287,1
2.64816,42.21563,1
-3.12592,42.62888,1
-3.11017,42.63095,1
-8.73752,42.308,1
-8.68634,42.29612,1
-0.36116,42.14158,1
-0.3107,42.73135,1
-0.31526,42.73656,1
-1.66442,42.82992,1
-1.63087,42.80715,1
-1.64394,42.80223,1
-1.65723,42.8103,1
-4.51249,42.00108,1
-4.52316,42.01566,1
2.47034,42.1838,1
2.4782,42.17176,1
2.50459,42.1899,1
2.4761,42.17086,1
2.4996,42.19054,1
2.4858,42.17171,1
-0.35746,42.53886,1
2.34346,42.25355,1
1.37203,42.02388,1
0.73333,42.84621,1
0.90739,42.18674,1
1.87259,42.22259,1
-2.19168,42.91605,1
-1.79534,42.07939,1
-1.99301,42.29642,1
-2.68264,42.41853,1
-0.35392,42.14201,1
-8.80289,42.43619,1
-2.70681,42.83503,1
-2.70675,42.83491,1
-0.52863,42.77361,1
-0.53897,42.78659,1
-0.54923,42.79743,1
1.56753,42.52687,1
1.56765,42.52687,1
0.228133,42.14806,1
-2.64994,42.84713,1
-2.6501,42.84709,1
1.36267,41.83078,1
1.61118,41.27605,1
1.92529,41.38196,1
-0.85542,41.7204,1
-1.3633,41.48975,1
-1.65306,41.33216,1
-1.94113,41.3038,1
-0.96525,41.64743,1
-0.86368,41.65101,1
-0.86118,41.65433,1
-0.92,41.65323,1
-0.91686,41.64623,1
-0.9149,41.65743,1
-0.86706,41.66435,1
-0.89953,41.6295,1
-0.8687,41.6264,1
-0.86065,41.63701,1
-0.858,41.64135,1
-0.85505,41.64962,1
-0.85455,41.66037,1
-0.86945,41.69697,1
-0.46709,41.21122,1
0.33511,41.41521,1
0.48588,41.97487,1
-0.17618,41.05179,1
-1.1813,41.38758,1
-1.20271,41.76948,1
-1.41178,41.89865,1
-1.47055,41.81334,1
-0.98215,41.66347,1
-1.21889,41.99349,1
-1.36489,41.46667,1
-0.80909,41.72971,1
-2.44908,41.09446,1
-2.41103,41.17331,1
-2.4526,41.84412,1
-2.3369,41.76373,1
-2.8012,41.80697,1
1.17514,41.25608,1
-2.63902,41.75759,1
-2.12927,41.68008,1
-3.58307,41.1466,1
-3.70973,41.5026,1
-3.77671,41.96716,1
-3.63442,41.64511,1
-3.70653,41.5736,1
-4.42373,41.98817,1
-4.69781,41.7165,1
-4.96402,41.41105,1
-4.80843,41.6058,1
-4.73455,41.6445,1
-5.02211,41.49706,1
-4.76528,41.63388,1
-4.73948,41.65026,1
-4.73009,41.65349,1
-4.71852,41.63615,1
-4.71833,41.6495,1
-4.7024,41.63715,1
-4.72265,41.59464,1
-4.73641,41.67025,1
-4.73246,41.64287,1
-4.73164,41.65775,1
-4.7464,41.63795,1
-4.73841,41.63897,1
-3.65114,41.4027,1
-4.50305,41.99233,1
-4.72555,41.65897,1
-4.71208,41.64183,1
-4.78733,41.61675,1
-4.77681,41.62145,1
-4.52192,41.59361,1
-4.7269,41.6278,1
-4.53294,41.35036,1
-4.67834,41.47987,1
-4.71121,41.66582,1
-4.53137,41.98147,1
-4.72799,41.66811,1
1.9979,41.40435,1
-5.61206,41.00288,1
-5.5073,41.91275,1
-5.61454,41.00179,1
-5.41641,41.16445,1
-5.79802,41.63382,1
-5.79867,41.6957,1
-7.45696,41.91997,1
0.87568,41.47977,1
1.16845,41.65742,1
0.79023,41.63671,1
0.45772,41.53826,1
0.83519,41.53755,1
0.2018,41.5202,1
1.2483,41.25736,1
1.20412,41.10526,1
1.14639,41.20478,1
0.98915,41.04508,1
1.56019,41.20641,1
1.09631,41.12408,1
1.01253,41.12375,1
1.39258,41.1587,1
0.65677,41.09698,1
1.29735,41.66638,1
0.66057,41.65886,1
0.986,41.42535,1
0.81299,41.76354,1
1.22998,41.1289,1
1.24157,41.12697,1
1.27118,41.15756,1
1.31385,41.65456,1
1.21305,41.2685,1
0.94748,41.17194,1
1.13215,41.39297,1
2.2504,41.57596,1
2.06723,41.5431,1
2.16129,41.43984,1
2.18919,41.3836,1
2.1763,41.37246,1
2.10352,41.38408,1
2.11747,41.40434,1
2.21018,41.43409,1
2.1487,41.43629,1
2.10548,41.38648,1
2.11761,41.40461,1
2.17355,41.44427,1
2.18179,41.44634,1
2.20928,41.39894,1
2.2947,41.48323,1
2.26432,41.46182,1
2.63309,41.60451,1
2.1799,41.3779,1
2.17363,41.44415,1
2.10979,41.38378,1
2.18711,41.4454,1
2.12734,41.38771,1
2.13235,41.37076,1
2.13213,41.37063,1
2.12741,41.38451,1
2.1232,41.40036,1
2.20305,41.50986,1
2.33626,41.63442,1
2.20928,41.3992,1
1.84158,41.69901,1
2.25185,41.58747,1
2.05195,41.55474,1
2.2532,41.57148,1
2.0894,41.58903,1
2.1449,41.53216,1
1.69965,41.21951,1
1.91605,41.58756,1
2.20816,41.57406,1
2.1797,41.60625,1
2.51355,41.70148,1
2.46122,41.66165,1
2.41653,41.64896,1
1.6662,41.33305,1
1.9757,41.45478,1
2.53842,41.84802,1
2.71008,41.87988,1
2.77738,41.77861,1
2.81615,41.74576,1
2.71122,41.71844,1
2.76534,41.67417,1
2.90457,41.71985,1
3.0734,41.85221,1
2.39598,41.56791,1
2.39636,41.5676,1
1.77196,41.24851,1
2.15767,41.48632,1
2.23223,41.63498,1
2.21448,41.5147,1
2.0015,41.43533,1
1.85636,41.3943,1
2.63133,41.74751,1
2.34471,41.48504,1
1.68001,41.59218,1
2.75095,41.74655,1
2.96001,41.82755,1
2.22984,41.44223,1
2.23643,41.44843,1
2.84806,41.99126,1
2.06281,41.34895,1
1.7887,41.772,1
1.87737,41.9396,1
1.69005,41.41957,1
2.70188,41.83843,1
2.0724,41.34645,1
2.02385,41.38187,1
2.02111,41.38622,1
1.9976,41.42925,1
1.77833,41.58043,1
1.85764,41.53979,1
1.41788,41.6233,1
2.24481,41.46808,1
2.2103,41.45875,1
2.18351,41.47607,1
1.8897,41.8232,1
1.87054,41.8615,1
1.85936,41.62203,1
1.99419,41.29138,1
2.8877,41.84969,1
2.19379,41.48764,1
2.40826,41.51159,1
3.09055,41.95158,1
0.56895,41.83861,1
1.6195,41.93475,1
0.91444,41.75455,1
0.86324,41.80985,1
2.01814,41.5825,1
2.03691,41.55386,1
2.02458,41.54004,1
2.03856,41.55307,1
2.00332,41.57111,1
0.57703,41.45682,1
0.4092,41.75624,1
1.12237,41.12856,1
1.68348,41.5568,1
0.98776,41.16496,1
1.07665,41.1545,1
1.67773,41.45633,1
2.4437,41.6892,1
2.44238,41.69395,1
2.44,41.69572,1
2.108,41.53818,1
2.11609,41.54597,1
2.10618,41.55867,1
2.08718,41.42889,1
-1.11061,41.57577,1
2.1944,41.40912,1
2.72536,41.96781,1
0.64757,41.63844,1
1.78735,41.49197,1
-0.84096,41.65688,1
1.14692,41.13633,1
2.8525,41.90986,1
2.77809,41.8714,1
2.18733,41.57703,1
1.22056,41.91806,1
1.6062,41.21085,1
1.57936,41.74548,1
2.31166,41.91094,1
0.5451,41.57256,1
1.86513,41.72698,1
1.86512,41.72603,1
2.16664,41.6407,1
1.52345,41.71944,1
0.64125,41.11142,1
1.5359,41.7071,1
2.2429,41.78561,1
2.2451,41.77258,1
0.88566,41.61475,1
1.17171,41.6954,1
1.23608,41.75258,1
1.5257,41.62458,1
2.54346,41.79915,1
-0.94958,41.61921,1
2.46327,41.54394,1
1.10313,41.13444,1
2.28836,41.65192,1
1.55234,41.26622,1
2.24959,41.95851,1
-4.75045,41.64617,1
0.19928,41.01712,1
-4.75085,41.63837,1
-4.75353,41.61647,1
-4.78215,41.62295,1
-4.79112,41.61989,1
-0.09447,41.01961,1
3.16152,41.93892,1
2.56257,41.58073,1
0.75361,41.57801,1
2.06746,41.58181,1
1.88724,41.54128,1
2.79007,41.91017,1
0.64385,41.8118,1
1.9102,41.78661,1
2.0724,41.89428,1
1.71389,41.87302,1
2.10237,41.79972,1
3.03405,41.80817,1
2.83706,41.80174,1
2.02445,41.31091,1
2.00806,41.31318,1
2.01648,41.32461,1
2.02865,41.31585,1
1.76889,41.73408,1
1.65786,41.62371,1
1.96459,41.56548,1
1.18075,41.31485,1
0.94604,41.42558,1
1.0778,41.1436,1
-3.58407,41.1303,1
2.44606,41.68957,1
-4.77104,41.62329,1
-2.57691,41.0001,1
-4.78341,41.61903,1
-8.58209,41.16002,1
-8.62169,41.17356,1
-8.62952,41.17243,1
-8.6349,41.17148,1
-1.33223,40.74683,1
-1.1172,40.33344,1
-0.76948,40.12386,1
-0.9105,40.19312,1
-0.22785,40.95322,1
-2.15283,40.03619,1
-3.53783,40.44728,1
-3.54321,40.34594,1
-3.81467,40.36048,1
-3.73886,40.30226,1
-3.7348,40.42765,1
-3.65929,40.41664,1
-3.67437,40.47934,1
-3.7453,40.47441,1
-3.70058,40.36376,1
-3.82714,40.38701,1
-3.65548,40.34333,1
-3.66736,40.29775,1
-3.60992,40.33882,1
-3.56326,40.49299,1
-3.5725,40.49035,1
-3.7383,40.49088,1
-3.69462,40.5369,1
-3.69213,40.31594,1
-3.69171,40.30819,1
-3.79619,40.19386,1
-3.51581,40.32214,1
-3.66862,40.45904,1
-3.58727,40.57119,1
-3.91381,40.30383,1
-3.71348,40.56058,1
-3.62396,40.46327,1
-3.7701,40.30004,1
-3.63473,40.35272,1
-3.85604,40.48243,1
-3.63821,40.53815,1
-3.17724,40.62704,1
-3.73089,40.47275,1
-3.96296,40.55619,1
-4.26173,40.55817,1
-4.0089,40.27332,1
-3.39024,40.68863,1
-3.64485,40.06865,1
-4.22408,40.12542,1
-3.9771,40.66721,1
-3.06292,40.58528,1
-3.42483,40.35311,1
-3.94493,40.41472,1
-3.17318,40.68646,1
-2.71116,40.99521,1
-3.70324,40.39486,1
-3.70821,40.3965,1
-3.72153,40.40949,1
-3.7277,40.42289,1
-3.72101,40.39993,1
-3.66982,40.3972,1
-3.68545,40.37914,1
-3.29245,40.17209,1
-3.89681,40.066,1
-3.89039,40.16706,1
-3.35045,40.66752,1
-2.26416,40.07386,1
-3.58243,40.59307,1
-3.74544,40.40744,1
-4.58568,40.9425,1
-4.60051,40.949,1
-4.2813,40.74678,1
-4.29657,40.74394,1
-4.74296,40.6408,1
-4.16643,40.71401,1
-4.48812,40.40842,1
-5.12237,40.879,1
-4.63039,40.30182,1
-4.59447,40.98044,1
-4.2454,40.85778,1
-4.41538,40.58672,1
-5.62104,40.68295,1
-5.62938,40.75636,1
-5.6606,40.94186,1
-5.84888,40.02526,1
-3.63981,40.07641,1
-5.46297,40.93208,1
-5.70867,40.94982,1
-5.91248,40.1273,1
0.19156,40.22105,1
0.19158,40.22104,1
0.41676,40.46972,1
0.44933,40.52269,1
-0.03482,40.06609,1
0.16325,40.16151,1
0.21278,40.23389,1
0.29336,40.34869,1
0.88111,40.97173,1
0.59365,40.73026,1
0.66,40.77526,1
0.56025,40.59926,1
0.71587,40.86923,1
0.50341,40.78244,1
0.51451,40.84041,1
-3.50692,40.3941,1
-3.75609,40.46029,1
0.49102,40.62721,1
0.49112,40.62695,1
-3.83736,40.47542,1
-5.67895,40.96785,1
-5.6449,40.96531,1
-5.6701,40.95209,1
-3.62784,40.54254,1
0.52495,40.5562,1
0.70411,40.813,1
-2.93786,40.81205,1
-3.695,40.3868,1
-3.66021,40.42652,1
0.81701,40.90484,1
0.48828,40.91391,1
0.5914,40.6488,1
-3.6997,40.39113,1
-3.70976,40.39719,1
-3.73111,40.41389,1
-3.57196,40.49089,1
-3.56363,40.49284,1
-7.86745,40.65122,1
-7.8606,40.64833,1
-0.82068,39.43358,1
-0.4704,39.52505,1
-1.05939,39.48231,1
-0.42188,39.46672,1
-0.22278,39.04097,1
-0.39504,39.16233,1
-0.39005,39.10988,1
-0.41896,39.47619,1
-0.43755,39.62357,1
-2.46925,39.81682,1
-2.3749,39.66715,1
-2.02457,39.44345,1
-2.209,39.4221,1
-1.90589,39.72985,1
-2.65934,39.23326,1
-2.04998,39.14404,1
-2.37696,39.29541,1
-2.37129,39.29307,1
-2.2131,39.04388,1
-3.4757,39.91001,1
-3.51059,39.66922,1
-4.03182,39.88458,1
-3.47844,39.32591,1
-3.47673,39.31172,1
-3.85206,39.59238,1
-3.30055,39.86951,1
-4.11402,39.93358,1
-3.74446,39.27369,1
-4.22008,39.87682,1
-3.69608,39.58022,1
-3.01767,39.91662,1
-4.90382,39.96097,1
-4.04996,39.04541,1
-5.5242,39.88708,1
-5.57142,39.87215,1
-6.5491,39.99949,1
-6.47884,39.90802,1
-5.561,39.91687,1
-6.44713,39.45724,1
-5.08225,39.91971,1
-3.74962,39.28971,1
-0.4925,39.55772,1
-5.76738,39.0296,1
-6.36805,39.7978,1
-0.39995,39.79192,1
-0.12943,39.95164,1
2.74798,39.63388,1
2.81671,39.66467,1
2.60766,39.56749,1
4.08944,39.98792,1
4.09473,39.98273,1
2.6058,39.56474,1
2.72857,39.53676,1
-0.12377,39.87053,1
-0.40631,39.37728,1
-0.30142,39.64968,1
-0.50153,39.41249,1
-0.13133,39.88457,1
-0.44387,39.53001,1
-0.5527,39.46113,1
-0.55253,39.46049,1
-0.46418,39.37689,1
-0.44659,39.36231,1
-3.08963,39.59559,1
-3.96428,39.98652,1
-3.9646,39.98656,1
-4.00262,39.86778,1
3.13274,39.77918,1
4.12589,39.93685,1
-3.92037,39.06592,1
2.94661,39.45609,1
3.16065,39.48923,1
2.45166,39.54754,1
3.24745,39.58647,1
3.25854,39.56137,1
3.07319,39.83727,1
3.0206,39.86253,1
4.12672,39.93688,1
-0.38139,39.46882,1
-0.75589,38.26082,1
-0.58844,38.30614,1
-0.59619,38.98447,1
-0.44886,38.40182,1
-0.43217,38.41426,1
-0.49676,38.36121,1
-0.50533,38.35012,1
-0.45398,38.36766,1
-0.44378,38.36345,1
-0.48505,38.89387,1
-0.2016,38.52716,1
-0.20158,38.52714,1
-0.93838,38.09978,1
-0.91126,38.15415,1
-0.44856,38.40278,1
-0.49448,38.99119,1
-0.43263,38.4139,1
-0.46255,38.35503,1
-0.50193,38.3549,1
-0.55243,38.33394,1
-0.57579,38.45935,1
-0.01642,38.86454,1
-0.85655,38.43937,1
-0.72209,38.09751,1
-1.32435,38.87719,1
-1.20394,38.87982,1
-1.16473,38.02349,1
-1.11765,38.054,1
-1.2395,38.1121,1
-1.31381,38.17628,1
-1.3796,38.01551,1
-2.2298,38.84628,1
-2.13935,38.88223,1
-1.67326,38.59556,1
-3.38275,38.96893,1
-3.50858,38.38816,1
-3.53596,38.34487,1
-3.50692,38.38719,1
-3.49928,38.4039,1
-3.51285,38.37546,1
-3.77259,38.02614,1
-3.50775,38.9617,1
-2.95638,38.91038,1
-3.88973,38.88252,1
-3.63361,38.90178,1
-5.03254,38.18416,1
-4.97766,38.2579,1
-5.24569,38.29718,1
-0.61146,38.80353,1
-6.61692,38.84761,1
-6.74822,38.86027,1
-5.91039,38.96052,1
-6.89283,38.81178,1
-6.78665,38.34701,1
-6.37318,38.80857,1
-6.03316,38.25643,1
-6.26715,38.94788,1
-6.36889,38.62695,1
-6.33806,38.3825,1
1.36638,38.96805,1
1.38527,38.96431,1
-0.02668,38.87022,1
-4.23384,38.99736,1
-0.93431,38.72248,1
0.14238,38.77532,1
0.04012,38.68712,1
0.03851,38.67338,1
0.06273,38.79281,1
0.04621,38.80134,1
-0.11737,38.56057,1
-0.09631,38.56327,1
-0.58446,38.19503,1
-1.39482,38.40756,1
-0.89128,38.78386,1
-0.5734,38.93116,1
-0.6595,38.08746,1
-4.10743,38.70152,1
-4.10738,38.70152,1
-0.76244,38.09843,1
-3.49096,38.51895,1
-3.49077,38.51895,1
-3.59068,38.07356,1
-3.35232,38.18223,1
1.44673,38.95694,1
-0.50734,38.37366,1
-0.42525,38.3621,1
-0.47066,38.35698,1
-0.47232,38.34962,1
-9.20724,38.69468,1
1.29029,38.94035,1
-0.50723,38.37373,1
-0.47053,38.35688,1
-0.47235,38.34969,1
-9.20258,38.69537,1
-9.21476,38.71125,1
-9.17553,38.71659,1
-9.17535,38.71663,1
-9.10417,38.73425,1
-9.10399,38.73426,1
-9.12992,38.74173,1
-9.14335,38.74186,1
-9.14761,38.74523,1
-9.14945,38.75135,1
-9.13066,38.75257,1
-9.11626,38.75969,1
-9.17827,38.74149,1
-9.18253,38.74339,1
-9.19378,38.74537,1
-9.12187,38.7481,1
-9.12036,38.74828,1
-9.1401,38.76306,1
-9.12364,38.7783,1
-9.30046,38.76626,1
-9.15374,38.72504,1
-27.19349,38.68556,1
-27.13933,38.75317,1
-0.75282,37.90869,1
-0.7523,37.90893,1
-1.70775,37.67286,1
-1.62845,37.52926,1
-0.9376,37.81566,1
-0.94876,37.62032,1
-0.72285,37.62648,1
-1.71081,37.68391,1
-1.65048,37.56639,1
-1.1597,37.94442,1
-1.85408,37.23761,1
-2.38319,37.06445,1
-2.34849,37.35677,1
-1.82426,37.15859,1
-3.62757,37.20373,1
-3.64532,37.24419,1
-3.6088,37.13429,1
-3.63528,37.54067,1
-3.4974,37.2355,1
-3.85837,37.78126,1
-3.05605,37.38036,1
-3.63738,37.15983,1
-3.73909,37.24327,1
-3.60876,37.23199,1
-3.64624,37.15398,1
-3.49704,37.15441,1
-3.89496,37.43217,1
-3.9703,37.76739,1
-3.98782,37.96294,1
-3.61479,37.80653,1
-3.28447,37.34016,1
-4.77331,37.85917,1
-4.82138,37.77063,1
-4.49616,37.0402,1
-4.82149,37.77624,1
-4.54491,37.43349,1
-5.0975,37.8064,1
-5.03845,37.00514,1
-4.42692,37.45682,1
-4.85268,37.58057,1
-5.99085,37.34704,1
-5.99673,37.352,1
-5.99562,37.35089,1
-5.98676,37.34353,1
-5.98593,37.34297,1
-6.00169,37.35607,1
-5.99304,37.40718,1
-5.97056,37.39357,1
-5.40312,37.5096,1
-5.52465,37.48416,1
-5.88254,37.37185,1
-5.09292,37.22928,1
-5.66345,37.27388,1
-5.8741,37.43258,1
-5.93227,37.3862,1
-6.03392,37.38766,1
-6.0345,37.36298,1
-6.23275,37.31952,1
-6.01043,37.49827,1
-5.50739,37.23029,1
-5.94786,37.40428,1
-5.9471,37.40287,1
-5.94592,37.41978,1
-5.77457,37.62896,1
-6.52556,37.35997,1
-6.57523,37.35244,1
-6.54894,37.04466,1
-6.98508,37.27172,1
-6.99021,37.2689,1
-7.0181,37.2056,1
-6.8786,37.23423,1
-6.80252,37.50828,1
-6.27684,37.69177,1
-6.69221,37.61872,1
-6.7188,37.79779,1
-1.01996,37.6945,1
-1.08201,37.70614,1
-5.88253,37.37153,1
-5.83211,37.34777,1
-5.83245,37.348,1
-5.93231,37.38602,1
-6.08218,37.52576,1
-6.2283,37.65785,1
-6.89284,37.30814,1
-4.52065,37.68205,1
-4.1674,37.86985,1
-3.73906,37.77243,1
-3.75795,37.79848,1
-8.24318,37.091,1
-8.24235,37.09127,1
-25.64201,37.74553,1
-25.63404,37.74836,1
-25.62451,37.75181,1
-2.42317,36.89273,1
-2.25515,36.86256,1
-2.41682,36.8971,1
-2.84721,36.76689,1
-2.28355,36.83411,1
-1.99013,36.9661,1
-2.66272,36.75583,1
-3.74505,36.73595,1
-3.30708,36.74641,1
-4.42419,36.76281,1
-4.36792,36.73052,1
-4.64192,36.50701,1
-4.68624,36.50022,1
-4.74054,36.77435,1
-4.56127,36.69475,1
-4.57806,36.73364,1
-5.04981,36.87417,1
-4.14346,36.85036,1
-4.86244,36.56062,1
-5.12775,36.70263,1
-4.44313,36.73033,1
-4.43987,36.71657,1
-4.38612,36.72148,1
-4.44177,36.69199,1
-6.25217,36.46265,1
-6.24917,36.46051,1
-5.59424,36.0238,1
-5.70863,36.10705,1
-6.0666,36.83325,1
-5.79302,36.47007,1
-5.38096,36.20977,1
-6.24853,36.50542,1
-6.19631,36.63392,1
-5.38434,36.20497,1
